course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
5,2017-08-03Z,2017-07-10Z,PERS,"Continuation of PERS 201, with introduction of more advanced grammar and with emphasis on more fluency in speaking and reading. Prerequisite: PERS 201 or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PERS/202/34839.xml,,10:50 AM,09:00 AM,Foreign Languages Building,Elementary Persian II,202,1022,summer,S2B,2017,34839,E,Saadah,Prerequisite: PERS 201 or equivalent.,AB1,Lecture-Discussion
5,2017-08-03Z,2017-07-10Z,PERS,"Continuation of PERS 201, with introduction of more advanced grammar and with emphasis on more fluency in speaking and reading. Prerequisite: PERS 201 or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PERS/202/34839.xml,,10:50 AM,09:00 AM,Foreign Languages Building,Elementary Persian II,202,1022,summer,S2B,2017,34839,Z,Dastgheib,Prerequisite: PERS 201 or equivalent.,AB1,Lecture-Discussion
5,2017-08-03Z,2017-07-10Z,PERS,"Continuation of PERS 201, with introduction of more advanced grammar and with emphasis on more fluency in speaking and reading. Prerequisite: PERS 201 or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PERS/202/34839.xml,,10:50 AM,09:00 AM,Foreign Languages Building,Elementary Persian II,202,1022,summer,S2B,2017,34839,J,Krushnowski,Prerequisite: PERS 201 or equivalent.,AB1,Lecture-Discussion
5,2017-08-03Z,2017-07-10Z,PERS,"Continuation of PERS 201, with introduction of more advanced grammar and with emphasis on more fluency in speaking and reading. Prerequisite: PERS 201 or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PERS/202/34839.xml,,10:50 AM,09:00 AM,Foreign Languages Building,Elementary Persian II,202,1022,summer,S2B,2017,34839,E,Saadah,Prerequisite: PERS 201 or equivalent.,AB1,Lecture-Discussion
1,2017-08-03Z,2017-06-12Z,RST,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/RST/199/37921.xml,,,ARRANGED,,Undergraduate Open Seminar,199,,summer,S2,2017,37921,M,Raycraft,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated.,SA2,Online
1,2017-08-03Z,2017-06-12Z,RST,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/RST/199/38593.xml,,10:40 AM,09:00 AM,Huff Hall,Undergraduate Open Seminar,199,2001,summer,S2,2017,38593,M,Raycraft,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated.,MR ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,PS,"Considers the history of the European Union and its current functions and operations. Focuses on the ongoing process of political and cultural integration. Consists of sections in Illinois and abroad, interacting extensively via the worldwide web. Same as EURO 385, FR 385, and GER 385. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor; cross-listings require language training appropriate for enrollment in the respective overseas programs.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PS/385/38327.xml,,,ARRANGED,,Politics of the European Union,385,,summer,S2,2017,38327,A,Iannantuoni,"Same as EURO 385, FR 385, and GER 385. Prerequisite: PS 240 or PS 241, six hours of Political Science credit, or consent of instructor; cross-listings require language training appropriate for enrollment in the respective overseas programs.",ONL,Online
3,2017-08-03Z,2017-06-12Z,PORT,"Same as FR 481, GER 489, ITAL 489, LING 489 and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PORT/489/30057.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30057,H,Bishop,"Same as FR 481, GER 489, ITAL 489, LING 489 and SPAN 489. See LING 489.",S13,Online
3,2017-08-03Z,2017-06-12Z,PORT,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PORT/460/36875.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36875,F,Walters,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, SLS 460, and SPAN 460. See EIL 460.",FD4,Online
3,2017-08-03Z,2017-06-12Z,PORT,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PORT/460/36867.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36867,F,Walters,"Same as EIL 460, EPSY 487, FR 460, GER 460, ITAL 460, SLS 460, and SPAN 460. See EIL 460.",FD3,Online
3,2017-08-03Z,2017-06-12Z,PORT,"Same as FR 481, GER 489, ITAL 489, LING 489 and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PORT/489/30077.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30077,H,Bishop,"Same as FR 481, GER 489, ITAL 489, LING 489 and SPAN 489. See LING 489.",S14,Online
0,2017-08-03Z,2017-05-15Z,MACS,Seminar based on internship experience. Offered for College of Media students who complete an approved internship. 0 to 1 undergraduate hours. No graduate credit. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours. Prerequisite: Consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MACS/495/36236.xml,,,ARRANGED,,Internship Seminar,495,,summer,SF,2017,36236,J,Hogue,0 to 1 undergraduate hours. No graduate credit. Approved for S/U grading only. May be repeated in the same term to a maximum of 2 undergraduate hours. May be repeated in separate terms to a maximum of 3 undergraduate hours. Prerequisite: Consent of instructor.,1  ,Conference
3,2017-08-03Z,2017-06-12Z,MATH,"Rapid review of basic techniques of factoring, rational expressions, equations and inequalities; functions and graphs; exponential and logarithm functions; systems of equations; matrices and determinants; polynomials; and the binomial theorem. Prerequisite: 1.5 units of high school algebra; 1 unit of high school geometry.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/112/38302.xml,,,ARRANGED,,Algebra,112,,summer,S2,2017,38302,A,Reddy,Prerequisite: 1.5 units of high school algebra; 1 unit of high school geometry.,ONL,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Introduction to mathematical probability; includes the calculus of probability, combinatorial analysis, random variables, expectation, distribution functions, moment-generating functions, and central limit theorem. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 461 and either MATH 408 or ECE 313. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/461/38314.xml,,,ARRANGED,,Probability Theory,461,,summer,S2,2017,38314,B,Carpenter,3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 461 and either MATH 408 or ECE 313. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or equivalent.,ONL,Online
3,2017-08-03Z,2017-06-12Z,MATH,Same as ECE 313. See ECE 313.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/362/36766.xml,,10:50 AM,10:00 AM,Electrical & Computer Eng Bldg,Probability with Engrg Applic,362,3017,summer,S2,2017,36766,J,Alvarez,Same as ECE 313. See ECE 313.,X  ,Discussion/Recitation
3,2017-08-03Z,2017-06-12Z,NPRE,"Principles of utilization of fission energy in nuclear power engineering; includes such topics as fission processes and controlled chain reactions; nuclear reactor types, design principles, and operational characteristics; power reactor design criteria; radiation hazards and radioactive waste treatment; economics; other applications such as propulsion and research reactors. 3 undergraduate hours. 4 graduate hours. Credit is not given for both NPRE 402 and NPRE 247.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/NPRE/402/38743.xml,,11:50 AM,10:00 AM,Talbot Laboratory,Nuclear Power Engineering,402,225A,summer,S2,2017,38743,M,Ragheb,3 undergraduate hours. 4 graduate hours. Credit is not given for both NPRE 402 and NPRE 247.,D3 ,Lecture
1,2017-08-03Z,2017-05-15Z,PS,Special topics not treated in regularly scheduled courses; designed primarily for juniors and seniors. 1 to 4 undergraduate hours. No graduate credit. May be repeated. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PS/490/10187.xml,,,ARRANGED,,Individual Study,490,,summer,1,2017,10187,R,Pahre,1 to 4 undergraduate hours. No graduate credit. May be repeated. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.,,Independent Study
3,2017-08-03Z,2017-06-12Z,MATH,"Introduction to finite mathematics for students in the social sciences; introduces the student to the basic ideas of logic, set theory, probability, vectors and matrices, and Markov chains. Problems are selected from social sciences and business. Prerequisite: MATH 112 (formerly MATH 012) or an adequate ALEKS score.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/124/38305.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR1"">Quantitative Reasoning I</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Finite Mathematics,124,,summer,S2,2017,38305,B,Carpenter,Prerequisite: MATH 112 (formerly MATH 012) or an adequate ALEKS score.,ONL,Online
2,2017-08-03Z,2017-06-12Z,LIS,"A survey of genre fiction, readers' advisory services, the promotion of fiction, narrative nonfiction & media collections in libraries, the social effects of reading, and publishing as a business. Course objectives include: understanding why adults read for pleasure; gaining familiarity with popular fiction genres and their authors; understanding principles and tools of readers' advisory services; examining the issues of popular fiction publishing including the impact of technology in creating new formats; and the process of acquisition, maintenance, and marketing of popular fiction in libraries.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LIS/528/39158.xml,,09:00 PM,06:30 PM,,Adult Popular Literature,528,,summer,S2,2017,39158,M,Towner,,LEA,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Introductory course emphasizing techniques of linear algebra with applications to engineering; topics include matrix operations, determinants, linear equations, vector spaces, linear transformations, eigenvalues, and eigenvectors, inner products and norms, orthogonality, equilibrium, and linear dynamical systems. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/415/38313.xml,,,ARRANGED,,Applied Linear Algebra,415,,summer,S2,2017,38313,B,Carpenter,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",ONL,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Introductory course emphasizing techniques of linear algebra with applications to engineering; topics include matrix operations, determinants, linear equations, vector spaces, linear transformations, eigenvalues, and eigenvectors, inner products and norms, orthogonality, equilibrium, and linear dynamical systems. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/415/36763.xml,,01:50 PM,01:00 PM,Altgeld Hall,Applied Linear Algebra,415,245,summer,S2,2017,36763,I,Contreras Palacios,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",E3 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Introductory course emphasizing techniques of linear algebra with applications to engineering; topics include matrix operations, determinants, linear equations, vector spaces, linear transformations, eigenvalues, and eigenvectors, inner products and norms, orthogonality, equilibrium, and linear dynamical systems. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/415/36763.xml,,01:50 PM,01:00 PM,Altgeld Hall,Applied Linear Algebra,415,245,summer,S2,2017,36763,I,Contreras Palacios,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, MATH 410, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor.",E3 ,Lecture-Discussion
1,2017-08-03Z,2017-05-15Z,LIS,"Variety of newly developed and special courses on selected problems within the seven curriculum domains that reflect different aspects of library and information science, offered as sections of LIS 590: Information organization and knowledge representation; Information resources, uses and users; Information Systems; History, economics, policy; Management and evaluation; Social, community, and organizational informatics; Youth literature and services. Additional fees may apply. See Class Schedule. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LIS/590/39201.xml,,07:30 PM,05:30 PM,,Advanced Problems in LIS,590,,summer,SF,2017,39201,B,Bruce,Additional fees may apply. See Class Schedule. May be repeated.,IBO,Online
4,2017-08-03Z,2017-06-12Z,LLS,Same as CI 517. See CI 517.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LLS/517/38323.xml,,09:00 PM,06:00 PM,,Bilingual and ESL Assessment,517,,summer,S2,2017,38323,J,Wiemelt,Same as CI 517. See CI 517.,A  ,Online
4,2017-08-03Z,2017-07-10Z,MUS,Examines current issues and trends within music education from both a local and global perspective. Focuses on the status and role of the music curriculum in contemporary schools and includes a critical examination of a range of evidence-based principles and approaches that govern music teaching and learning in formal and informal settings. Prerequisite: Graduate standing in music education or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/532/30191.xml,,10:20 AM,08:30 AM,Music Building,Global Perspectives on Mus Ed,532,0359,summer,S2B,2017,30191,D,Gallo,Prerequisite: Graduate standing in music education or consent of instructor.,A  ,Lecture-Discussion
1,2017-08-03Z,2017-07-10Z,MUS,In-depth study of a topic or issue within music education. May be repeated. Prerequisite: Graduate standing in music education.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/545/33546.xml,,12:20 PM,10:30 AM,Music Building,Topics in Music Education,545,0359,summer,S2B,2017,33546,S,Johnson,May be repeated. Prerequisite: Graduate standing in music education.,MT ,Lecture-Discussion
3,2017-06-09Z,2017-05-15Z,PS,"Selected readings and research in political science. See Class Schedule for current topics. May be repeated to a maximum of 6 hours if topics vary. Prerequisite: Six hours of political science, or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PS/300/39089.xml,,,ARRANGED,,Special Topics,300,,summer,S1,2017,39089,B,Murray,"May be repeated to a maximum of 6 hours if topics vary. Prerequisite: Six hours of political science, or consent of instructor.",BM1,Lecture-Discussion
1,2017-08-03Z,2017-06-12Z,LIS,"Variety of newly developed and special courses on selected problems within the seven curriculum domains that reflect different aspects of library and information science, offered as sections of LIS 590: Information organization and knowledge representation; Information resources, uses and users; Information Systems; History, economics, policy; Management and evaluation; Social, community, and organizational informatics; Youth literature and services. Additional fees may apply. See Class Schedule. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LIS/590/39200.xml,,08:00 PM,05:30 PM,,Advanced Problems in LIS,590,,summer,S2,2017,39200,E,Knox,Additional fees may apply. See Class Schedule. May be repeated.,ETO,Online
4,2017-08-03Z,2017-05-15Z,LIS,"Seminar on the principles, problems, trends, and issues of acquiring, identifying, recording, and conserving/preserving materials in all types of libraries and information centers; includes the special problems of serials management; emphasizes service aspects.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LIS/578/39155.xml,,09:00 PM,07:00 PM,,Technical Services Functions,578,,summer,SF,2017,39155,S,Oberg,,LEA,Online
2,2017-07-07Z,2017-06-12Z,MUS,Completion of Master of Music Education thesis in approved area of study. 2 graduate hours. No professional credit. Prerequisite: MUS 533.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/569/39121.xml,,02:20 PM,12:30 PM,Music Building,Music Education Thesis,569,0320,summer,S2A,2017,39121,J,Barrett,2 graduate hours. No professional credit. Prerequisite: MUS 533.,A  ,Conference
0,2017-07-07Z,2017-06-12Z,MUS,"Special preparation in specialized fields of musicology, composition-theory, performance, and music education. 0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/499/39297.xml,,,ARRANGED,Krannert Center for Perf Arts,Proseminar in Music,499,2310,summer,S2A,2017,39297,L,Bergonzi,0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.,OCW,Conference
0,2017-07-07Z,2017-06-12Z,MUS,"Special preparation in specialized fields of musicology, composition-theory, performance, and music education. 0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/499/39297.xml,,,ARRANGED,Krannert Center for Perf Arts,Proseminar in Music,499,2310,summer,S2A,2017,39297,D,Schleicher,0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.,OCW,Conference
0,2017-07-07Z,2017-06-12Z,MUS,"Special preparation in specialized fields of musicology, composition-theory, performance, and music education. 0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/499/39298.xml,,,ARRANGED,Krannert Center for Perf Arts,Proseminar in Music,499,2317,summer,S2A,2017,39298,A,Megill,0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.,IBA,Conference
0,2017-07-07Z,2017-06-12Z,MUS,"Special preparation in specialized fields of musicology, composition-theory, performance, and music education. 0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MUS/499/39299.xml,,,ARRANGED,Krannert Center for Perf Arts,Proseminar in Music,499,2317,summer,S2A,2017,39299,A,Megill,0.5 to 4 undergraduate hours. 0.5 to 4 graduate hours. May be repeated to a maximum of 8 hours; undergraduate students in open studies may repeat the course unlimited times with approval of the open studies advisor. Prerequisite: Senior or graduate standing in music or music education; consent of instructor.,CCS,Conference
3,2017-08-03Z,2017-06-12Z,MDVL,Same as HIST 255. See HIST 255.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MDVL/255/39264.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,British Isles to 1688,255,,summer,S2,2017,39264,H,Freund,Same as HIST 255. See HIST 255.,B  ,Online
1,2017-08-05Z,2017-05-15Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LAW/798/37185.xml,,,ARRANGED,,Seminars,798,,summer,LF,2017,37185,V,Winship,Approved for professional and graduate credit. May be repeated.,VW ,Lecture
1,2017-08-05Z,2017-05-15Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LAW/798/36476.xml,,,ARRANGED,,Seminars,798,,summer,LF,2017,36476,E,Freyfogle,Approved for professional and graduate credit. May be repeated.,EF ,Lecture
1,2017-08-05Z,2017-05-15Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LAW/798/37544.xml,,,ARRANGED,,Seminars,798,,summer,LF,2017,37544,N,Sharpe,Approved for professional and graduate credit. May be repeated.,D  ,Lecture
1,2017-08-05Z,2017-05-15Z,LAW,This is an umbrella course listing for specialty topics of special interest. Approved for professional and graduate credit. May be repeated.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LAW/798/38861.xml,,,ARRANGED,,Seminars,798,,summer,LF,2017,38861,E,Johnson,Approved for professional and graduate credit. May be repeated.,EJ ,Lecture
3,2017-08-03Z,2017-06-12Z,IB,"Highlights advances in understanding the human genome, by utilizing the latest techniques in bioinformatics, i.e. acquiring, analyzing, storing, and displaying the information from the entire genome and protein sequences. The course describes the theory and practices behind modern sequencing techniques and explores the genome with a particular emphasis on the use of extensive online databases and software. Students will analyze one human disorder using bioinformatics software and databases in order to update older published literature about the genomics underpinning the disorder. Prerequisite: IB 204 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/IB/364/37352.xml,,,ARRANGED,,Genomics and Human Health,364,,summer,S2,2017,37352,J,Manaster,Prerequisite: IB 204 or consent of instructor.,A  ,Online
3,2017-08-03Z,2017-06-12Z,IB,"Highlights advances in understanding the human genome, by utilizing the latest techniques in bioinformatics, i.e. acquiring, analyzing, storing, and displaying the information from the entire genome and protein sequences. The course describes the theory and practices behind modern sequencing techniques and explores the genome with a particular emphasis on the use of extensive online databases and software. Students will analyze one human disorder using bioinformatics software and databases in order to update older published literature about the genomics underpinning the disorder. Prerequisite: IB 204 or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/IB/364/37352.xml,,,ARRANGED,,Genomics and Human Health,364,,summer,S2,2017,37352,R,Ming,Prerequisite: IB 204 or consent of instructor.,A  ,Online
4,2017-08-03Z,2017-06-12Z,IB,"Introduction to physiology, genetics, and evolution of organisms, and their ecology and diversity.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/IB/150/37351.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""NAT""><description>Natural Sciences &amp; Technology</description><ns2:genEdAttributes><genEdAttribute code=""1LS"">Nat Sci &amp; Tech - Life Sciences</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Organismal & Evolutionary Biol,150,,summer,S2,2017,37351,B,Clegg,,A  ,Online
0,2017-08-03Z,2017-05-15Z,LA,Professionally supervised field experience in design offices and public agencies intended to introduce students to practice. Students work in the department-approved firm or agency of their choice. Seventy five hours of employment is required for each one hour of course credit. Approved for S/U grading only. May be repeated to a maximum of 10 hours. Prerequisite: Upper division undergraduate standing or consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LA/345/36388.xml,,,ARRANGED,,Professional Internship,345,,summer,SF,2017,36388,C,Emmerling-Dinovo,Approved for S/U grading only. May be repeated to a maximum of 10 hours. Prerequisite: Upper division undergraduate standing or consent of instructor.,ONL,Online
4,2017-08-03Z,2017-05-15Z,HRD,"An examination of emerging environments of e-learning, some setting out to emulate the heritage social relationships and discourses of the classroom, others attempting to create new forms of learning. Aims to push the imaginative boundaries of what might be possible in e-learning environments. Explores the ways in which assessments can be constructed and implemented which are integral to the learning process, with the assistance of today's new media, 'big data' and other information technologies. 4 graduate hours. No professional credit.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HRD/572/39436.xml,,08:30 PM,07:00 PM,,e-Learning Ecologies,572,,summer,1,2017,39436,W,Cope,4 graduate hours. No professional credit.,A  ,Online
3,2017-08-03Z,2017-06-12Z,IE,"Nature of probabilistic models for observed data; discrete and continuous distribution function models; inferences on universe parameters based on sample values; control charts, acceptance sampling, and measurement theory. Credit is not given for both IE 300 and CEE 202. Prerequisite: MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/IE/300/30870.xml,,02:50 PM,01:00 PM,Engineering Hall,Analysis of Data,300,106B8,summer,S2,2017,30870,M,Abolhelm,Credit is not given for both IE 300 and CEE 202. Prerequisite: MATH 241.,EE ,Lecture-Discussion
0,2017-08-03Z,2017-05-15Z,GLBL,"Assist Global Studies and program-affiliated faculty in ongoing research. Topics and nature of assistance vary. Capstone paper required. 0 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms up to 6 hours. No more than 6 hours may be counted toward completion of the Global Studies major from any combination of GLBL 492 and other independent study, internship, or research assistance coursework. This includes coursework from other departments on campus or during study abroad. Prerequisite: GLBL 200; evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of Global Studies program. Global Studies majors only. Not available to freshman. Instructor approval required.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GLBL/492/39483.xml,,,ARRANGED,,UG Research Assistance,492,,summer,1,2017,39483,A,Livny,"0 to 3 undergraduate hours. No graduate credit. May be repeated in separate terms up to 6 hours. No more than 6 hours may be counted toward completion of the Global Studies major from any combination of GLBL 492 and other independent study, internship, or research assistance coursework. This includes coursework from other departments on campus or during study abroad. Prerequisite: GLBL 200; evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of Global Studies program. Global Studies majors only. Not available to freshman. Instructor approval required.",KK ,Lecture-Discussion
4,2017-08-03Z,2017-05-15Z,HORT,"Horticultural crop growth is examined in relation to plant structure, environment, and cultural practices. Emphasizes environmental control of whole plant growth as influenced by the supply of the raw materials required for growth: water, carbon dioxide, radiant energy, including the influence of temperature and photoperiod on plant growth and development. The shoot and root interactions with the environment are characterized relative to cultural practices. 4 undergraduate hours. 4 graduate hours. Prerequisite: HORT 100 or IB 103 and junior standing.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HORT/421/39146.xml,,09:30 PM,06:30 PM,,Horticultural Physiology,421,,summer,SF,2017,39146,D,Briskin,4 undergraduate hours. 4 graduate hours. Prerequisite: HORT 100 or IB 103 and junior standing.,ONL,Online
3,2017-08-03Z,2017-06-12Z,GER,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/460/36873.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36873,F,Walters,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD4,Online
